_id,credit ship amount
1011390667,83
1011390676,86
1011390964,26
1011394294,32
1011395988,61
1011396548,56
1011397091,18
1011397841,14
1011397972,42
1011398021,155
1011398402,42
1011398487,37
1011398660,54
1011398715,56
1011398912,85
1011399122,60
1011399329,10
1011399515,56
1011399762,59
1011400319,18
1011401514,72
1011402324,71
1011402562,74
1011402730,31
1011403451,66
1011403532,75
1011403544,78
1011403704,40
1011403988,60
1011404089,124
1011404591,65
1011405163,39
1011405252,58
1011406069,50
1011406291,18
1011408355,41
1011409836,147
1011410049,24
1011410485,67
1011410881,128
1011413438,19
1011414866,62
1011415488,68
1011415745,26
1011416417,46
1011416523,115
1011418651,44
1011419381,48
1011420682,100
1011421228,117
1011422007,62
1011422126,42
1011423031,98
1011423249,121
1011424398,56
1011424595,88
1011424653,137
1011425253,57
1011426377,125
1011427202,13
1011428161,29
1011428354,50
1011428373,63
1011429329,35
1011429876,89
1011430127,14
1011430257,42
1011431275,48
1011431361,131
1011431391,73
1011431680,51
1011431996,67
1011432294,61
1011432362,69
1011432740,169
1011433374,87
1011433601,72
1011433671,21
1011434523,148
1011435692,33
1011435797,56
1011435807,19
1011436281,41
1011436463,99
1011436560,53
1011436808,38
1011437152,128
1011437961,27
1011439483,109
1011440437,37
1011441373,33
1011441538,64
1011443230,118
1011443427,21
1011446176,65
1011446257,106
1011446846,47
1011447521,124
1011447666,30
1011447819,21
1011447906,169
1011448262,101
1011448609,51
1011449909,136
1011451682,32
1011452375,80
1011453415,151
1011455547,54
1011457224,32
1011458161,78
1011458742,92
1011458811,91
1011458841,48
1011459505,62
1011460431,80
1011460905,43
1011462395,156
1011463313,86
1011463434,74
1011463441,80
1011465070,23
1011466426,58
1011467448,143
1011467908,22
1011467971,173
1011468600,19
1011469130,107
1011469540,65
1011469582,70
1011469597,12
1011469722,53
1011470086,75
1011470237,51
1011470526,51
1011472049,57
1011473362,135
1011474350,84
1011474560,90
1011475756,157
1011476038,51
1011478697,17
1011479087,147
1011479213,53
1011479388,56
1011480981,38
1011481000,150
1011481312,176
1011481578,73
1011482335,39
1011482721,105
1011482917,94
1011483032,58
1011483431,73
1011483725,143
1011483803,33
1011484244,88
1011484430,61
1011488204,23
1011488381,18
1011488551,44
1011489175,58
1011489533,59
1011489847,68
1011490102,50
1011490792,58
1011492421,63
1011492804,153
1011492923,67
1011493210,178
1011493423,131
1011494839,104
1011494996,37
1011495188,85
1011495590,21
1011495601,38
1011497297,32
1011498123,35
1011498158,97
1011498203,153
1011499754,32
1011500046,102
1011500129,116
1011500373,25
1011500588,80
1011500705,158
1011501053,62
1011501394,128
1011501702,156
1011502220,44
1011502334,97
1011502701,129
1011502914,140
1011502986,18
1011504187,116
1011504721,119
1011505919,62
1011506162,41
1011508938,46
1011510357,125
1011511512,51
1011512091,114
1011512636,16
1011513594,133
1011514522,119
1011514603,24
1011514900,92
1011515142,110
1011515268,24
1011515307,11
1011515849,13
1011516139,105
1011516890,39
1011517102,71
1011518000,20
1011518356,58
1011519377,139
1011521644,100
1011522095,137
1011523446,95
1011523691,184
1011524459,167
1011526418,61
1011527250,60
1011527830,101
1011528019,79
1011529444,13
1011531271,29
1011533083,47
1011535177,25
1011536058,91
1011536212,122
1011536862,141
1011537103,46
1011537447,41
1011539352,6
1011540078,29
1011540433,47
1011540607,67
1011541232,74
1011541683,22
1011544896,106
1011545586,77
1011545803,33
1011546112,41
1011548097,110
1011548107,30
1011548352,34
1011548416,30
1011548731,31
1011549624,82
1011549774,16
1011551531,12
1011551718,47
1011552016,41
1011554686,133
1011554829,81
1011555230,19
1011556225,29
1011556233,65
1011556796,73
1011557191,30
1011557503,22
1011557902,13
1011557916,35
1011558173,64
1011558989,152
1011559101,19
1011559278,102
1011559449,24
1011560222,15
1011560417,98
1011560767,47
1011560782,121
1011561297,62
1011561641,75
1011562155,93
1011562675,59
1011562724,24
1011564049,45
1011564155,81
1011565532,39
1011566821,66
1011566869,42
1011568514,126
1011568728,49
1011568939,13
1011569108,78
1011569546,151
1011570974,74
1011571107,93
1011572619,66
1011573498,163
1011573717,98
1011573993,74
1011574355,101
1011574782,36
1011574824,19
1011575211,15
1011576517,169
1011576949,21
1011576952,39
1011578233,110
1011580514,112
1011580607,99
1011580787,9
1011582072,39
1011582456,46
1011582550,138
1011583923,44
1011584291,90
1011585335,44
1011585657,16
1011585772,12
1011588077,18
1011589484,59
1011589718,113
1011589970,31
1011590557,62
1011590601,45
1011590934,93
1011590937,70
1011592528,38
1011593185,79
1011593825,165
1011594092,50
1011595241,26
1011596370,52
1011596537,196
1011597862,92
1011598377,28
1011598414,29
1011600013,41
1011600471,65
1011600597,114
1011601419,83
1011601899,58
1011602189,25
1011602927,62
1011603169,22
1011603613,52
1011603738,40
1011604116,19
1011604215,89
1011604625,75
1011604686,171
1011606467,40
1011606916,112
1011606926,26
1011607795,37
1011607954,161
1011608124,12
1011609359,143
1011609988,25
1011612749,17
1011613381,32
1011614286,26
1011616984,93
1011617191,30
1011617644,142
1011618877,83
1011619400,37
1011619475,143
1011619526,30
1011619796,6
1011620533,71
1011621533,49
1011622230,175
1011622247,68
1011622971,46
1011623272,33
1011624319,86
1011625307,178
1011625489,166
1011626432,62
1011627044,77
1011627473,56
1011627632,47
1011627819,108
1011628240,90
1011628467,27
1011628476,97
1011628845,71
1011629624,32
1011630582,40
1011631858,67
1011631990,92
1011632017,103
1011632082,14
1011632506,155
1011632533,64
1011632826,113
1011633455,44
1011634269,62
1011634358,9
1011634493,65
1011635148,61
1011636047,19
1011636660,68
1011637519,53
1011638191,63
1011639431,26
1011639904,13
1011641142,84
1011641382,51
1011641457,87
1011643142,29
1011643781,44
1011644576,27
1011645356,16
1011645377,45
1011645579,62
1011645935,44
1011646356,100
1011646631,17
1011646685,10
1011646815,53
1011647166,16
1011647402,90
1011647943,8
1011648058,12
1011648268,30
1011648872,68
1011649316,29
1011649461,45
1011649674,62
1011649695,59
1011649769,46
1011649956,45
1011650377,84
1011650821,50
1011651623,67
1011652771,24
1011654466,60
1011655887,92
1011655909,40
1011658322,111
1011659244,132
1011659315,59
1011660526,139
1011664017,57
1011666325,47
1011666506,68
1011666716,98
1011667449,31
1011667790,22
1011667898,25
1011667900,144
1011668317,26
1011668492,74
1011668950,129
1011669332,21
1011669429,108
1011672318,65
1011672424,46
1011673000,81
1011673163,164
1011673271,121
1011673529,80
1011673592,46
1011674052,50
1011674348,17
1011674355,77
1011674443,39
1011675434,54
1011675596,72
1011676738,32
1011677787,135
1011677826,166
1011680430,82
1011680512,61
1011680752,113
1011681239,99
1011683144,30
1011683180,128
1011683840,80
1011683856,88
1011684487,89
1011684704,38
1011685245,21
1011685976,11
1011686084,22
1011686259,6
1011687004,54
1011687607,55
1011687850,153
1011687865,47
1011688043,48
1011688984,20
1011689293,148
1011689598,98
1011689870,80
1011690698,85
1011692939,46
1011692950,46
1011693514,23
1011693599,73
1011693618,99
1011693692,125
1011694351,129
1011694354,58
1011694695,23
1011694925,151
1011695104,24
1011695887,82
1011696349,16
1011696509,38
1011696580,93
1011697445,43
1011697564,73
1011697709,66
1011697754,92
1011698294,45
1011699167,109
1011700011,59
1011700697,63
1011701666,90
1011702468,66
1011702611,35
1011703021,122
1011705634,26
1011705740,33
1011705798,139
1011705894,32
1011706139,64
1011706352,26
1011706473,66
1011706792,67
1011707258,35
1011707376,44
1011707381,47
1011707468,7
1011711919,43
1011712582,82
1011712607,43
1011713177,29
1011713668,47
1011714406,149
1011714452,43
1011715307,66
1011716139,15
1011716505,117
1011716689,30
1011716995,122
1011717090,79
1011717199,79
1011717512,105
1011719980,31
1011722581,45
1011723105,53
1011723833,10
1011724329,41
1011724381,110
1011724548,99
1011724803,32
1011725966,187
1011726708,41
1011726770,80
1011727211,121
1011727687,176
1011729413,32
1011729416,102
1011729526,64
1011730376,98
1011731039,64
1011731203,106
1011734777,64
1011734786,80
1011735328,54
1011736961,28
1011737865,116
1011738826,67
1011739390,8
1011739680,29
1011740245,78
1011740378,92
1011740677,24
1011740890,27
1011740943,116
1011741518,60
1011744452,9
1011744520,120
1011744913,23
1011745134,25
1011745392,6
1011745622,98
1011745739,30
1011746091,80
1011746263,22
1011746678,124
1011746737,63
1011746999,92
1011747218,20
1011747767,134
1011748298,95
1011748510,61
1011750591,69
1011753185,87
1011753368,38
1011753509,81
1011753734,45
1011756239,45
1011756633,37
1011758273,72
1011759218,44
1011759293,34
1011759842,93
1011759922,29
1011760896,8
1011762102,73
1011762193,42
1011765096,21
1011765210,125
1011765957,80
1011766144,60
1011766268,72
1011766344,157
1011767141,32
1011767282,111
1011767924,24
1011769649,12
1011771323,67
1011771821,105
1011772195,46
1011773969,173
1011774338,140
1011774793,22
1011776208,22
1011776339,13
1011777009,37
1011778198,18
1011778637,22
1011778651,55
1011778794,98
1011779893,50
1011783565,75
1011783711,50
1011788614,24
1011790042,115
1011791002,10
1011791588,12
1011792562,77
1011792682,107
1011793326,48
1011793468,137
1011794402,27
1011795366,119
1011795914,180
1011796255,11
1011796436,26
1011796560,81
1011797022,21
1011798896,120
1011799012,165
1011799203,78
1011799227,138
1011799312,19
1011799658,76
1011800398,50
1011800730,47
1011800824,19
1011800903,19
1011802181,72
1011802446,142
1011803177,32
1011803374,61
1011803450,86
1011804229,126
1011804234,96
1011804244,87
1011805367,186
1011807142,33
1011807471,40
1011807644,14
1011807702,41
1011808329,84
1011810157,78
1011810595,74
1011811114,51
1011811527,37
1011813031,80
1011813511,126
1011813556,8
1011813610,36
1011814135,66
1011814191,44
1011814768,79
1011815086,32
1011815278,70
1011816283,35
1011816584,13
1011816805,63
1011816860,36
1011816967,55
1011817809,26
1011817840,25
1011817907,170
1011818243,86
1011818879,37
1011819698,121
1011820361,88
1011820943,145
1011821371,11
1011821599,16
1011821614,58
1011821775,53
1011821860,174
1011821991,23
1011822061,26
1011822172,29
1011822246,111
1011822696,71
1011822750,150
1011822916,103
1011822936,31
1011823322,69
1011823620,14
1011823948,9
1011824292,70
1011825072,88
1011825634,148
1011826284,170
1011826535,25
1011826802,27
1011826939,170
1011828000,22
1011828770,154
1011829079,94
1011832340,87
1011833232,44
1011833819,69
1011834433,122
1011834602,41
1011834784,65
1011834840,36
1011835649,117
1011835717,153
1011836653,49
1011836664,153
1011837026,44
1011837045,30
1011838254,49
1011838300,65
1011838802,130
1011840190,101
1011840813,81
1011840840,88
1011841131,29
1011841373,40
1011841787,86
1011842453,89
1011843516,92
1011844264,42
1011844962,92
1011846341,79
1011846765,56
1011846822,58
1011847074,81
1011847192,54
1011847450,99
1011848508,46
1011848531,29
1011849036,147
1011849157,95
1011849213,90
1011850424,34
1011850815,22
1011851595,38
1011851608,25
1011851949,89
1011851992,94
1011852532,100
1011852774,9
1011853352,75
1011853353,74
1011853510,86
1011853722,67
1011853893,73
1011854878,61
1011855351,68
1011855420,95
1011856632,26
1011857110,188
1011857200,63
1011857686,34
1011857714,114
1011858035,33
1011859103,30
1011859339,98
1011860500,97
1011861054,81
1011861342,55
1011861845,117
1011862829,27
1011863093,135
1011863172,113
1011863869,41
1011864113,66
1011865050,137
1011865432,117
1011865502,61
1011865948,71
1011866196,29
1011866317,14
1011866690,136
1011867689,103
1011867705,110
1011867945,124
1011868877,64
1011869468,85
1011869473,92
1011870738,104
1011870787,108
1011871005,57
1011871215,62
1011871492,62
1011871753,44
1011872145,139
1011873409,30
1011873886,55
1011874311,65
1011874314,112
1011874875,108
1011876108,69
1011876143,88
1011876638,123
1011877224,74
1011879177,121
1011880396,18
1011880411,36
1011881036,44
1011881092,184
1011882302,95
1011882751,62
1011882847,25
1011882921,54
1011884010,34
1011884161,155
1011884174,46
1011884943,72
1011885023,48
1011886063,44
1011886320,19
1011886739,16
1011888926,145
1011891354,58
1011891823,49
1011892290,12
1011892295,92
1011892379,152
1011892634,49
1011893468,98
1011893556,105
1011893567,49
1011894959,122
1011895809,116
1011896588,44
1011896846,37
1011896904,114
1011897104,60
1011897213,94
1011898560,99
1011898823,86
1011899063,40
1011899501,67
1011899883,85
1011900046,66
1011900433,98
1011900686,68
1011904030,14
1011904744,124
1011905892,17
1011907313,21
1011908081,86
1011908637,35
1011909206,52
1011909286,60
1011909830,59
1011909934,82
1011910156,41
1011910439,99
1011911582,122
1011911664,87
1011912836,47
1011913409,53
1011913481,59
1011913527,70
1011915054,63
1011915197,102
1011916900,105
1011917301,11
1011918054,99
1011919393,30
1011919412,10
1011919416,23
1011921751,38
1011921829,89
1011922111,29
1011923410,49
1011924889,84
1011925120,66
1011926460,56
1011927119,136
1011927989,89
1011928483,101
1011929636,95
1011929674,35
1011930150,20
1011930244,39
1011931035,16
1011931343,39
1011931485,23
1011933631,114
1011934596,137
1011935199,10
1011935654,45
1011935815,120
1011936295,150
1011936358,18
1011937016,43
1011938016,52
1011939166,59
1011939414,48
1011939902,13
1011940128,42
1011942353,91
1011942968,10
1011944121,83
1011944166,140
1011944576,88
1011945610,70
1011945729,45
1011946270,20
1011946439,101
1011946471,103
1011946717,80
1011946901,28
1011947084,43
1011947320,41
1011947652,44
1011949304,161
1011949600,57
1011950351,64
1011952664,125
1011952902,85
1011955524,72
1011956096,86
1011956412,44
1011956464,69
1011956623,35
1011957346,41
1011958330,84
1011958456,96
1011958705,59
1011958871,46
1011959410,86
1011959558,101
1011960115,82
1011960450,90
1011961075,85
1011961740,51
1011962247,17
1011962279,159
1011962449,16
1011963105,22
1011963301,72
1011963477,37
1011963497,68
1011963611,66
1011964220,77
1011964596,4
1011966695,38
1011967812,163
1011968180,140
1011970567,58
1011970850,75
1011971177,57
1011971905,24
1011972140,33
1011972695,36
1011973444,97
1011974110,130
1011974198,66
1011974894,102
1011975121,15
1011975365,46
1011975493,45
1011975540,141
1011975733,83
1011975865,121
1011976209,34
1011976285,88
1011976590,88
1011977088,71
1011977301,60
1011977818,171
1011978003,50
1011978455,17
1011978939,98
1011979443,71
1011979582,68
1011979626,75
1011980006,52
1011980178,47
1011980369,81
1011980435,115
1011980864,17
1011980902,121
1011980926,88
1011981008,24
1011981491,56
1011983623,41
1011985767,117
1011986182,138
1011986470,155
1011988342,142
1011989611,70
1011989927,27
1011991207,128
1011992943,121
1011993575,46
1011993972,49
1011994843,60
1011996581,93
1011996774,43
1011997508,89
1011997897,86
1011998055,75
1011998839,13
1011999924,91
1012000188,22
1012000598,68
1012003580,134
1012004507,50
1012005195,56
1012005618,31
1012005938,104
1012006154,69
1012006251,92
1012008552,36
1012009537,78
1012010403,33
1012012253,82
1012012396,60
1012014707,20
1012017221,23
1012018106,12
1012018350,19
1012018354,29
1012019912,9
1012020503,38
1012022611,29
1012023048,20
1012023388,131
1012023426,80
1012023718,48
1012024249,30
1012026533,68
1012026822,110
1012026905,18
1012027358,31
1012027419,89
1012027819,17
1012027845,28
1012027898,17
1012028810,68
1012029002,9
1012030178,150
1012032605,58
1012032745,24
1012032798,31
1012033011,38
1012033168,33
1012033981,54
1012034204,113
1012034649,22
1012034874,46
1012035189,48
1012035250,46
1012036090,101
1012036947,39
1012037256,141
1012037954,75
1012038025,88
1012041255,62
1012041321,19
1012042739,35
1012044198,93
1012045017,49
1012047113,35
1012047487,138
1012047499,27
1012047589,130
1012048220,54
1012048253,57
1012050070,44
1012050559,57
1012051834,79
1012052656,109
1012052661,28
1012053461,54
1012053513,25
1012053999,48
1012055222,151
1012055934,23
1012056021,60
1012056035,71
1012056809,185
1012057112,13
1012057786,16
1012058104,41
1012059969,203
1012060737,17
1012061438,68
1012062793,18
1012064976,64
1012065540,57
1012067472,102
1012067827,98
1012067948,30
1012068065,21
1012069322,75
1012069382,52
1012070973,41
1012071136,58
1012071874,88
1012073044,14
1012073278,30
1012073701,34
1012073709,94
1012073780,23
1012074008,25
1012074995,53
1012075418,53
1012075692,16
1012076993,121
1012077944,31
1012080735,50
1012081521,30
1012083359,87
1012083499,48
1012083515,139
1012084466,165
1012084572,68
1012084601,18
1012086931,99
1012087236,18
1012088007,33
1012088202,27
1012088412,60
1012088461,165
1012088671,155
1012088888,92
1012090154,21
1012090412,76
1012091305,78
1012091426,29
1012091462,38
1012091778,100
1012093709,70
1012093808,151
1012094834,60
1012095296,59
1012096191,140
1012096774,31
1012096976,163
1012098705,67
1012102553,108
1012102728,69
1012103401,104
1012103435,35
1012103519,71
1012105166,8
