_id,overall_stats.avg_battle_values.avg_spot_dmg
1019021591,18597
1019021869,21057
1019022126,17843
1019022157,48894
1019022430,25628
1019023089,10751
1019023261,18547
1019023425,12562
1019023999,11721
1019024091,11362
1019024546,20873
1019024665,18081
1019025181,11725
1019025193,13978
1019025592,32511
1019025961,13484
1019026230,13699
1019026507,15615
1019026529,8114
1019026532,16496
1019026550,13280
1019027662,13281
1019028316,33835
1019028538,21847
1019029244,11712
1019029253,10921
1019029297,6818
1019029303,9669
1019029770,11020
1019030200,15876
1019030480,15489
1019031539,11784
1019031847,26092
1019032043,13569
1019032308,14487
1019032347,10365
1019033262,12634
1019033417,16356
1019034346,10679
1019035387,18233
1019035979,13444
1019036007,18364
1019036515,25064
1019037001,30043
1019037019,16689
1019037176,23294
1019037271,13832
1019037369,22674
1019037460,18338
1019037533,18009
1019037725,19377
1019037864,9380
1019037936,22551
1019037949,11498
1019038101,14053
1019038251,6438
1019038390,9236
1019038411,15344
1019038673,10934
1019038707,5463
1019039411,18673
1019039781,6898
1019039815,16407
1019040082,11197
1019040193,14403
1019040996,8266
1019041695,13061
1019042374,8946
1019042459,15519
1019043387,16403
1019044134,9933
1019044483,14053
1019045028,16459
1019045074,14719
1019045318,11917
1019045963,9967
1019046538,10468
1019047078,7896
1019047371,19818
1019047843,15024
1019047874,12177
1019048315,15148
1019048328,15467
1019048705,23629
1019048782,14168
1019048829,14522
1019048851,7952
1019049075,19259
1019049077,23394
1019049110,34639
1019049524,14656
1019049900,12751
1019050036,27889
1019050110,14275
1019050220,19945
1019050390,14341
1019050882,0
1019051073,15150
1019051129,19542
1019051594,18882
1019052513,10342
1019052620,19788
1019052700,12218
1019052909,18563
1019052984,11415
1019053133,20658
1019053630,17109
1019053737,17309
1019054004,18658
1019054693,23154
1019054735,19385
1019055064,17725
1019055224,16781
1019055569,14158
1019055586,17754
1019056044,10080
1019056047,11158
1019056176,24251
1019057509,20178
1019058738,23817
1019059569,13438
1019059617,8895
1019060196,11254
1019060263,18039
1019060846,13048
1019061189,18847
1019061950,12599
1019061955,22761
1019062604,21407
1019063056,23926
1019063163,13180
1019063654,11815
1019063927,14723
1019064920,0
1019065081,13683
1019066005,20349
1019066290,25912
1019066326,25325
1019066394,13683
1019066584,15193
1019066746,29799
1019066840,13770
1019066852,12940
1019067029,19956
1019067209,9351
1019067559,14414
1019068510,16905
1019068960,21281
1019069235,18641
1019069517,17535
1019069655,20361
1019070020,19427
1019070606,23201
1019070640,10282
1019072067,19906
1019072162,24658
1019072171,20372
1019072245,12369
1019072350,19631
1019072363,11077
1019073280,25038
1019073285,40088
1019073421,9206
1019073579,12057
1019073786,14381
1019073987,15643
1019074291,19334
1019074319,18007
1019074333,11472
1019074413,15869
1019074490,16172
1019074532,13274
1019074779,11088
1019074910,13158
1019075195,14400
1019075772,21093
1019076174,18850
1019076600,15983
1019077132,13939
1019077427,8802
1019077677,11574
1019078232,17909
1019078921,10707
1019079005,14076
1019079440,10478
1019079518,8311
1019079618,14273
1019079632,10312
1019079936,17333
1019080309,14838
1019080446,15927
1019080459,12624
1019080565,7538
1019080792,24819
1019081050,14705
1019081478,16284
1019082141,16037
1019082381,9865
1019083553,11689
1019083941,21495
1019084265,10733
1019084684,14608
1019085015,12741
1019086158,17543
1019086619,16425
1019086965,12855
1019087876,11682
1019087936,7595
1019088066,14892
1019088756,12733
1019088981,16174
1019089431,13501
1019089598,22348
1019090392,19178
1019090473,10149
1019091013,21280
1019091230,17919
1019091369,16014
1019091686,5320
1019092541,18278
1019092972,10313
1019093096,11426
1019093129,12465
1019093460,20507
1019093960,98498
1019094291,11213
1019094315,12205
1019094527,14073
1019094737,16191
1019095082,5833
1019095184,12387
1019095939,15683
1019096305,13884
1019096492,10185
1019096733,19546
1019096909,17817
1019096992,34935
1019097134,11463
1019097280,19120
1019099089,8590
1019099103,20499
1019099233,20569
1019099522,8755
1019099687,19354
1019099714,16915
1019099893,21871
1019100331,30331
1019100361,21303
1019100402,15813
1019100460,17106
1019100559,21683
1019100587,10883
1019100670,16275
1019100830,14279
1019100930,26570
1019100975,14880
1019101055,15206
1019101978,24573
1019102403,20059
1019102535,19044
1019102801,17369
1019103684,16837
1019103740,11290
1019104009,12877
1019104636,19397
1019104761,12646
1019105169,9937
1019105573,11600
1019106592,18604
1019107616,7741
1019107873,17421
1019107946,14651
1019108448,12634
1019109302,8130
1019109611,12913
1019109945,23068
1019110451,12228
1019110948,19446
1019111017,28274
1019111158,9708
1019111262,18265
1019111419,10443
1019111951,24357
1019111995,13867
1019112040,21316
1019112646,12945
1019112912,6954
1019113184,18674
1019113234,16714
1019113313,13749
1019113509,15136
1019113789,12929
1019114251,14562
1019114496,23578
1019114685,9672
1019115568,16798
1019115957,19186
1019116051,12331
1019116280,17732
1019116778,23256
1019117117,15342
1019117235,17205
1019117698,6508
1019118362,21718
1019118659,17257
1019119715,13964
1019120172,6332
1019120581,12486
1019120597,15579
1019120870,12179
1019120962,21864
1019121446,29457
1019121507,15964
1019121792,26969
1019122359,15262
1019122800,20462
1019123299,17326
1019123554,12741
1019124217,23450
1019124469,26578
1019124611,14343
1019124951,9296
1019125300,18820
1019125327,17771
1019125408,15336
1019125704,17488
1019126337,11125
1019127061,35615
1019127702,17083
1019129159,18694
1019130063,6853
1019130072,22723
1019130081,20654
1019131051,14924
1019131209,7237
1019132297,26038
1019132412,15955
1019132500,6874
1019133287,15173
1019133763,15453
1019134044,29135
1019134470,25602
1019134857,9166
1019135002,23279
1019135486,17191
1019135949,11786
1019136181,8777
1019136347,17443
1019136480,11743
1019136633,18311
1019136641,10937
1019136653,15570
1019136995,5748
1019137237,29696
1019137300,16319
1019137655,26884
1019137711,12023
1019137759,7988
1019137771,15739
1019137896,3422
1019138429,8226
1019138443,20863
1019138624,16164
1019138815,13173
1019138873,17378
1019139256,27656
1019139261,10624
1019139486,20005
1019140559,14331
1019140770,17849
1019140852,13998
1019141105,6267
1019141576,11337
1019142144,18848
1019142321,6264
1019142327,12337
1019142513,23429
1019142570,15058
1019142584,15805
1019142618,15880
1019142738,20461
1019142760,8134
1019142912,16459
1019143142,15281
1019143460,21679
1019144347,13008
1019144385,17956
1019144406,18908
1019144904,17471
1019145636,16106
1019145717,19124
1019147765,3425
1019148371,18029
1019148377,17173
1019148392,8847
1019148434,14234
1019150287,12776
1019150343,13908
1019150417,8455
1019150448,27430
1019152632,16358
1019153013,8509
1019153620,16047
1019153652,9969
1019154324,11635
1019154651,9188
1019154714,21820
1019155067,20771
1019155139,8484
1019155276,9880
1019155459,27693
1019156044,17483
1019156115,14227
1019156421,19492
1019156451,10731
1019157527,19600
1019158442,25596
1019158533,24176
1019159076,12572
1019159299,16553
1019159601,13562
1019159798,14732
1019159876,37330
1019160326,22856
1019160611,12354
1019161320,12629
1019162065,17750
1019162204,14085
1019162355,8470
1019162358,21215
1019162511,21002
1019163289,11653
1019163319,22220
1019163741,13132
1019164559,14325
1019164669,33275
1019165400,11932
1019165628,24084
1019166022,13707
1019166125,22494
1019166131,10901
1019166332,5170
1019168020,20666
1019169218,23272
1019169840,8893
1019170354,17299
1019170372,9332
1019170619,21525
1019170923,12892
1019170962,17733
1019171066,8056
1019171082,17363
1019171763,24183
1019171886,22960
1019171962,26133
1019172182,25157
1019172364,13395
1019172691,6711
1019174003,11128
1019174043,13161
1019174148,23999
1019174202,12112
1019174299,21589
1019174473,9712
1019174593,23463
1019174614,13199
1019175123,49050
1019175404,20284
1019175679,25743
1019175753,28084
1019176042,16546
1019176553,26849
1019176777,16607
1019176931,9205
1019177347,14798
1019178713,10715
1019178817,11078
1019180347,21184
1019180769,19071
1019181457,28571
1019181555,8980
1019182092,15937
1019182183,24594
1019183228,20344
1019183636,23175
1019183852,16561
1019183966,11187
1019184156,24091
1019184476,7970
1019184647,10344
1019184833,9866
1019184837,17766
1019185433,11713
1019185704,11357
1019186079,6407
1019186626,17851
1019187295,10658
1019188420,21711
1019188439,14497
1019188672,12026
1019188756,9405
1019188966,25122
1019188991,12002
1019189102,13110
1019191045,16373
1019191268,19258
1019191313,14333
1019191679,13583
1019191733,12143
1019192355,16898
1019192427,14371
1019192613,14515
1019193088,11128
1019193769,16155
1019193978,17872
1019194362,12596
1019194478,10989
1019194779,7697
1019194797,14697
1019194963,17277
1019195252,18298
1019195489,11851
1019195949,18553
1019196239,9059
1019196341,15370
1019196482,18205
1019196552,8367
1019196845,12045
1019197073,26724
1019197193,11346
1019197209,21264
1019197248,11160
1019197273,5832
1019197307,10242
1019197432,18308
1019198032,9943
1019198049,7733
1019198280,22338
1019198689,8902
1019198864,14548
1019199130,18332
1019199262,16785
1019199417,17240
1019199787,79409
1019199994,16810
1019200324,22638
1019200717,13939
1019201004,20404
1019201773,16818
1019201832,10887
1019203023,8379
1019203535,9375
1019203757,20472
1019204077,8873
1019204336,21970
1019204353,10561
1019204449,17844
1019205136,17027
1019205281,12258
1019205914,15803
1019206376,12640
1019206472,15195
1019206529,7762
1019206911,16133
1019206952,25100
1019207005,20115
1019207204,16126
1019207297,13746
1019208358,21171
1019208678,21522
1019208941,3615
1019208955,13736
1019209558,20106
1019210564,24934
1019210693,19024
1019210897,13998
1019211045,29019
1019211370,20394
1019211607,22021
1019211880,17394
1019211925,18207
1019212134,11354
1019213793,19419
1019213910,9430
1019214180,23501
1019214283,19273
1019214359,16046
1019214407,21277
1019214720,19802
1019214735,18382
1019214845,16084
1019215174,10996
1019215211,18866
1019215605,22127
1019215709,18942
1019215793,12705
1019216313,16159
1019217003,26590
1019217050,6697
1019217503,22277
1019217720,11463
1019217743,9079
1019217834,16520
1019218270,27303
1019218305,15514
1019218342,30068
1019218456,15995
1019218504,7827
1019218572,19662
1019218665,26213
1019218898,26274
1019218966,18746
1019219181,13407
1019219583,11451
1019219964,12217
1019220960,10753
1019221314,14123
1019221731,23229
1019222221,14008
1019222853,33429
1019222879,27768
1019223372,8442
1019223432,11082
1019223505,6631
1019224066,10049
1019224892,12043
1019225017,18973
1019225934,18658
1019226042,18711
1019226065,17152
1019226676,23014
1019227049,21368
1019227462,14850
1019227961,20934
1019228989,15472
1019229639,19387
1019229889,10234
1019229898,13672
1019229945,24278
1019230064,8034
1019230273,17224
1019231195,30388
1019231366,15343
1019231790,13612
1019231973,15278
1019232180,12889
1019232408,9389
1019232787,13297
1019233124,12667
1019233413,18725
1019233639,12139
1019233836,20811
1019234271,11649
1019234516,19662
1019234545,17594
1019235067,23953
1019235318,22123
1019236137,16080
1019236238,14984
1019236328,18356
1019236569,13815
1019236862,14112
1019237288,13151
1019237946,23919
1019238652,26622
1019238883,15552
1019239817,26894
1019239856,10733
1019240028,27666
1019240127,11120
1019240416,14221
1019240629,30976
1019240639,17764
1019240648,10160
1019240884,8750
1019240971,17194
1019241154,20438
1019241423,11374
1019241501,14608
1019241756,15203
1019242653,10833
1019242741,7511
1019243169,25708
1019244086,29365
1019244409,20268
1019244559,15591
1019244744,12531
1019245697,10523
1019246513,10135
1019246521,22703
1019247241,30649
1019247633,12077
1019247662,5584
1019247719,9778
1019247990,9840
1019248150,23725
1019249211,18296
1019249548,8855
1019249671,30654
1019250780,13107
1019251116,10508
1019251524,16379
1019251585,12859
1019251614,13683
1019251628,20643
1019251761,16648
1019252561,14300
1019253427,11031
1019254190,16377
1019254233,18079
1019254748,12309
1019254840,13233
1019255388,14956
1019255449,18293
1019255632,15944
1019255774,12763
1019256130,8754
1019256283,12604
1019256556,9520
1019256658,6677
1019256745,20972
1019257936,6207
1019258326,15525
1019259389,9497
1019259522,17611
1019260135,15246
1019260356,11751
1019260423,13554
1019260872,16388
1019260907,15660
1019260916,16067
1019261172,16401
1019262430,9501
1019262778,16886
1019262939,12144
1019262997,8698
1019264034,1524
1019265292,23334
1019265295,14824
1019266368,10896
1019266600,33236
1019267301,11902
1019267312,10029
1019267549,11884
1019267714,15233
1019270468,21637
1019270570,20655
1019270600,10659
1019270870,25015
1019270940,10870
1019271491,9347
1019272254,12468
1019272328,11257
1019273030,8803
1019273141,12234
1019273408,6551
1019273500,10922
1019273559,11467
1019273740,19185
1019274162,18551
1019274701,5731
1019274972,11208
1019275198,11276
1019275474,16119
1019275827,12788
1019276212,28751
1019276355,21415
1019276786,8945
1019276849,23077
1019276915,27457
1019279984,14188
1019281559,19657
1019281578,13288
1019281756,9258
1019282031,8049
1019282566,19262
1019282852,15364
1019283255,13077
1019283573,18002
1019283903,24112
1019284771,24779
1019285223,11528
1019285288,8614
1019285331,11635
1019285878,16139
1019286703,14472
1019286811,25799
1019286990,13043
1019287000,14690
1019287298,6502
1019287689,5986
1019289956,19501
1019290209,9662
1019290254,16939
1019290679,14749
1019290968,13112
1019291061,17139
1019291147,10229
1019291740,19356
1019292152,16453
1019293313,22384
1019295581,27044
1019296089,9425
1019297741,12388
1019297979,21906
1019298558,24277
1019298897,12070
1019299654,20384
1019299725,10097
1019299910,14522
1019301570,23270
1019302720,10695
1019303018,15052
1019303371,14463
1019304291,18237
1019305011,18477
1019305267,28142
1019306469,20156
1019306498,8427
1019306719,10788
1019306864,26068
1019307012,14927
1019307086,15540
1019307515,26109
1019307855,17875
1019308908,18739
1019309617,14414
1019310255,24374
1019310493,34519
1019310818,13537
1019310967,18640
1019311002,31131
1019311069,14585
1019311443,17115
1019311698,15485
1019311703,26935
1019312235,13391
1019312288,23825
1019313084,11127
1019313103,7900
1019313229,15830
1019313371,9770
1019313460,7499
1019313471,12253
1019313750,16949
1019314348,14470
1019315135,11425
1019315149,22702
1019315928,10513
1019316034,18045
1019316401,19705
1019316532,18794
1019316811,9440
1019316902,22578
1019317027,27799
1019317865,18238
1019318084,8753
1019318193,31407
1019318526,12712
1019318621,16666
1019319434,17994
1019319481,11285
1019319608,9610
1019319958,33887
1019320093,18931
1019320249,38579
1019320315,11269
1019321473,11054
1019321579,22597
1019321621,7259
1019322091,10491
1019322108,18020
1019322444,13411
1019322456,12316
1019322692,12540
1019322716,13018
1019323064,17581
1019323135,26543
1019324350,17421
1019325511,21017
1019325545,11855
1019326443,16307
1019326693,17203
1019326945,17410
1019326992,19097
1019327313,25704
1019327548,23510
1019328159,18272
1019328184,9440
1019328437,13617
1019328996,11989
1019329479,10514
1019329656,25531
1019331054,17136
1019331262,10282
1019331267,5867
1019331567,11389
1019332028,12432
1019332479,9570
1019333348,30016
1019333897,13150
1019333976,23569
1019334032,20177
1019334189,12379
1019334831,18578
1019334921,22939
1019334947,16739
1019335337,13219
1019335368,18136
1019335378,19059
1019336342,15396
1019336366,67227
1019336726,11928
1019336805,12071
1019337825,13337
1019338094,29081
1019338345,12514
1019338508,17179
1019338509,9743
1019338590,12782
1019338721,19706
1019339080,13305
1019340062,12165
1019340127,21143
1019340918,9175
