_id,overall_stats.avg_battle_values.avg_dmg
1013490497,46714
1013490650,42999
1013490668,37918
1013490694,65696
1013490898,35981
1013490964,42546
1013491166,50591
1013491286,27116
1013491320,29082
1013491432,16518
1013491593,49347
1013491694,25607
1013491901,25779
1013491987,47507
1013492043,53567
1013492220,21382
1013492254,56600
1013492344,36579
1013492450,54860
1013492496,37626
1013492629,59754
1013492674,48088
1013492720,47312
1013492739,23533
1013492765,32343
1013492899,57725
1013492917,21330
1013492941,38137
1013493583,29014
1013493587,18868
1013493918,38376
1013494139,40866
1013494734,74990
1013495083,30168
1013495103,20216
1013495496,34779
1013495921,18697
1013496369,41213
1013496460,50603
1013496545,34438
1013496766,32962
1013496803,27854
1013496971,14393
1013497157,37481
1013497989,45141
1013498129,48293
1013498220,56628
1013498395,25857
1013498566,54712
1013498662,26204
1013498869,55772
1013499257,24678
1013500008,41623
1013500462,36094
1013500530,30421
1013500746,70820
1013501245,40816
1013501632,37015
1013502062,32137
1013502562,30599
1013502592,25745
1013502613,65664
1013502633,39016
1013502793,32740
1013502929,22759
1013503139,30729
1013503198,37473
1013503501,48950
1013503576,69347
1013503584,38368
1013504313,45888
1013504454,47553
1013504456,24349
1013504534,46194
1013504877,43599
1013505179,36950
1013505685,48143
1013505722,26563
1013505734,74958
1013506073,46304
1013506216,51166
1013506269,35503
1013506525,52793
1013506618,41249
1013506674,26413
1013506732,43362
1013507078,27162
1013507119,60273
1013507357,23715
1013507423,24573
1013507553,44361
1013507653,41579
1013507816,28310
1013507929,33681
1013508432,48556
1013508434,52128
1013508519,91996
1013508803,22099
1013509082,46611
1013509354,60596
1013509557,13376
1013509755,51189
1013509913,50444
1013510152,67674
1013510381,55437
1013510609,41251
1013510694,42451
1013511465,27954
1013511791,65042
1013511797,31903
1013512134,28171
1013512196,38458
1013512221,44725
1013512311,29302
1013512558,48397
1013512658,31610
1013513238,24194
1013513287,54941
1013513405,37738
1013513757,69061
1013513801,24142
1013513871,32246
1013513886,76937
1013514518,43203
1013514726,76612
1013514764,22206
1013514796,27824
1013515104,28376
1013515280,49096
1013515344,23086
1013515422,18329
1013515426,34422
1013515513,59148
1013515802,63092
1013516074,46757
1013516718,38594
1013516977,48244
1013517211,38502
1013517420,34695
1013517432,32303
1013517535,48823
1013517722,52957
1013517733,32363
1013518068,35673
1013518238,79591
1013518422,33947
1013518485,26972
1013518581,21395
1013518786,44139
1013518805,56066
1013518821,34093
1013518917,38747
1013518949,15502
1013519011,34175
1013519133,37647
1013519317,27956
1013519509,22203
1013519535,34108
1013519678,26855
1013519845,54000
1013520059,45183
1013520858,22382
1013521241,38582
1013521396,54473
1013521482,39328
1013521500,34061
1013521634,41961
1013521681,36003
1013521749,60025
1013521787,29380
1013521820,42226
1013521993,46251
1013522128,23658
1013522129,27281
1013522467,14721
1013522692,58056
1013522936,45132
1013523012,39989
1013523223,37295
1013523489,27479
1013523700,29430
1013524162,62628
1013524367,16308
1013524726,18334
1013524817,32945
1013524843,50178
1013524880,48142
1013525023,36205
1013525027,27701
1013525415,22220
1013525559,35806
1013525563,43536
1013525637,29628
1013525640,59314
1013525873,59269
1013526603,21327
1013527185,66223
1013527597,22243
1013528080,20385
1013528144,42901
1013528226,39854
1013528353,27891
1013528529,35194
1013528565,58684
1013529264,53934
1013529433,33115
1013529450,28411
1013529536,25827
1013529594,48880
1013530065,42018
1013530089,69342
1013530246,45059
1013530400,18698
1013531599,68097
1013531760,37686
1013531763,33739
1013531947,52939
1013532169,56859
1013532233,39228
1013532339,40624
1013532999,37785
1013533153,34995
1013533302,77546
1013533415,38403
1013533630,33854
1013533791,46430
1013533827,21508
1013533969,67427
1013534223,23138
1013535032,20406
1013535286,23527
1013535403,33954
1013535406,28916
1013535478,34589
1013535634,60512
1013535648,25369
1013535821,28257
1013535963,52268
1013536110,23304
1013536134,51790
1013536250,47285
1013536252,23309
1013536489,14715
1013536737,35694
1013536945,17514
1013537071,71375
1013537157,30107
1013537361,26278
1013537517,59192
1013537562,54062
1013537635,45082
1013538049,55894
1013538396,35745
1013538598,19278
1013539007,51870
1013539184,68311
1013539240,32624
1013539283,46648
1013539372,28083
1013539426,32648
1013539467,21732
1013539484,56735
1013539548,52074
1013539579,9830
1013539713,43851
1013539897,22126
1013539986,45369
1013540138,25105
1013540141,33720
1013540217,41191
1013540341,68814
1013540406,53046
1013540661,43397
1013541187,89301
1013541325,38279
1013543234,56479
1013543503,40504
1013544152,25006
1013544593,19228
1013544610,52210
1013544612,58758
1013544817,41205
1013544830,26656
1013544972,57674
1013545248,11757
1013545331,21747
1013545368,28373
1013545578,52331
1013545612,70784
1013545921,56424
1013546017,54265
1013546413,22136
1013546510,22490
1013546568,32184
1013546645,37435
1013546684,18462
1013546711,17686
1013546910,50010
1013547367,47671
1013547654,28284
1013547793,54897
1013547829,48775
1013547884,35690
1013547928,44646
1013548160,38840
1013548417,26023
1013548556,37780
1013548634,32851
1013548672,29660
1013548673,16684
1013548791,43929
1013548932,17618
1013549100,50475
1013549433,23158
1013549504,15186
1013549574,47476
1013549577,28425
1013549656,81207
1013549696,50692
1013549704,52905
1013549735,53719
1013549747,33092
1013549968,53329
1013550021,31167
1013550076,49066
1013550103,45366
1013550156,27141
1013550180,42250
1013550292,33111
1013550319,41087
1013550383,71982
1013550434,35120
1013550475,38745
1013550509,30907
1013550769,48032
1013551431,32329
1013551435,50079
1013551491,33864
1013551817,43863
1013551980,37762
1013552043,34436
1013552102,67701
1013552240,71578
1013552343,41650
1013552377,29814
1013552451,44241
1013552582,22614
1013552921,19725
1013553044,67581
1013553217,50307
1013553308,64417
1013553311,47979
1013553329,31910
1013553670,46822
1013554151,59761
1013554284,33973
1013554343,35536
1013555526,37500
1013555895,59437
1013556059,38081
1013556316,64247
1013556567,42393
1013556637,23419
1013557103,51751
1013557328,36284
1013557626,52313
1013557710,37856
1013557714,33495
1013557716,36121
1013558180,35780
1013558293,70041
1013558571,21321
1013558639,49672
1013558722,26516
1013558796,37815
1013558956,52465
1013559007,41945
1013559009,19715
1013559232,49153
1013559352,42964
1013559359,35857
1013559438,31152
1013559575,21592
1013559591,38386
1013559672,35605
1013559769,45843
1013559810,48295
1013560082,44295
1013560133,21510
1013560255,30016
1013560518,66806
1013560550,40171
1013560591,32828
1013560830,46190
1013560963,29000
1013560988,28953
1013561640,38911
1013561778,27578
1013562152,43488
1013562210,49928
1013562424,59874
1013562472,35270
1013562630,42140
1013562763,30230
1013563347,21724
1013563550,42073
1013563847,19187
1013563988,29889
1013564024,15876
1013564028,64165
1013564092,29793
1013564224,40371
1013564284,24501
1013564357,52964
1013564372,57672
1013564911,32406
1013565253,35674
1013565718,26717
1013565739,44977
1013565867,51101
1013565874,44282
1013566014,42854
1013566212,68447
1013568218,45121
1013568493,29964
1013569136,47413
1013569627,76880
1013569769,55172
1013569785,33791
1013569875,51315
1013570079,44429
1013570103,47425
1013570180,29868
1013570207,64719
1013570239,60758
1013570263,33006
1013570399,20085
1013570522,16701
1013570565,38360
1013570883,24723
1013571102,20530
1013571232,21081
1013571894,26917
1013572223,30417
1013572384,25775
1013572427,51100
1013572605,63668
1013572612,65120
1013572719,17628
1013572922,22717
1013573040,88946
1013573134,35258
1013573328,40384
1013573377,26918
1013573896,36542
1013574024,63075
1013574597,44985
1013574620,66192
1013574680,22465
1013574780,21386
1013574851,20910
1013575223,16456
1013575419,33017
1013575531,26862
1013575800,67598
1013575918,44724
1013576022,20891
1013576358,42778
1013576473,39079
1013576990,43103
1013577108,21445
1013577244,25281
1013577254,23321
1013577305,43435
1013577338,25898
1013577719,62722
1013578003,45028
1013578205,29275
1013578219,32085
1013578234,49923
1013578843,22463
1013579382,62637
1013580352,65817
1013580462,38859
1013581165,5778
1013581372,31452
1013581940,12823
1013581945,73508
1013582060,52590
1013582140,61304
1013582676,32562
1013582876,43894
1013582930,50787
1013583168,48827
1013583280,42549
1013583528,49728
1013583775,28809
1013583790,57520
1013583871,31968
1013584363,59193
1013584382,43558
1013584586,67330
1013584595,18287
1013584949,54710
1013585002,19299
1013585093,26010
1013585234,19639
1013586010,73091
1013586469,29467
1013586995,59125
1013587432,24771
1013587481,45695
1013587671,52292
1013587785,22151
1013587827,59108
1013587892,77858
1013587959,57046
1013587960,12982
1013588059,21187
1013589004,46134
1013589150,24212
1013589279,14796
1013589703,23111
1013589873,37955
1013590188,14349
1013590211,23439
1013590450,33869
1013590543,44489
1013590670,36023
1013590790,38819
1013590836,36291
1013590847,22609
1013591333,60194
1013591648,30844
1013592102,59115
1013592160,59471
1013592255,46833
1013592359,41070
1013592383,35177
1013592424,59338
1013593096,26241
1013593137,50581
1013593351,14829
1013593400,43191
1013594251,33273
1013595059,15630
1013595195,28122
1013596156,30496
1013596245,41137
1013596271,32096
1013596370,40024
1013597921,43306
1013598014,55200
1013598185,68993
1013598582,45232
1013598721,47065
1013599175,24433
1013599206,25726
1013600040,18387
1013600111,44205
1013600207,30137
1013600276,63473
1013600341,24186
1013600390,36826
1013600720,36547
1013600830,17870
1013600981,19337
1013601066,46755
1013601165,17012
1013601261,30019
1013601637,36460
1013601650,22464
1013601732,36226
1013602327,36168
1013602520,46592
1013602619,42234
1013603037,30841
1013603356,52992
1013603782,38717
1013603910,28375
1013604124,44055
1013604201,31526
1013604564,51103
1013604567,54092
1013605154,36975
1013605185,37512
1013605405,40009
1013605542,23318
1013605564,22759
1013605934,30922
1013605956,65965
1013606009,14112
1013606072,30015
1013606466,31022
1013606840,26847
1013606882,38539
1013606914,52338
1013607117,42533
1013607227,18468
1013607314,53747
1013607561,36482
1013607789,23109
1013608104,48619
1013608495,33363
1013609009,48534
1013609341,36954
1013609578,24830
1013610154,19336
1013610461,42288
1013610588,58044
1013611229,16374
1013611724,57010
1013612314,42931
1013612371,46196
1013612451,52545
1013612535,24195
1013612661,74184
1013613029,34143
1013613118,43098
1013613845,54464
1013613853,23545
1013614073,64866
1013614568,28215
1013614836,66179
1013614910,39436
1013614975,44936
1013615181,5449
1013615383,62542
1013615591,46314
1013615705,36117
1013615874,56634
1013616709,29371
1013617667,31611
1013617945,60970
1013618443,16338
1013618505,60183
1013618524,84511
1013618608,19197
1013619048,29595
1013619049,30682
1013619777,39379
1013619778,51602
1013619998,46805
1013620220,32198
1013620264,42896
1013620515,22085
1013620803,20092
1013620879,46501
1013621242,27353
1013621298,60578
1013621514,53166
1013621830,45879
1013621975,40035
1013622010,25594
1013622423,32861
1013622429,22554
1013622443,53408
1013623016,43166
1013623183,28329
1013623456,41217
1013623503,24914
1013623644,48313
1013623660,47315
1013624673,41077
1013625480,44293
1013625820,14581
1013626465,26847
1013626616,46725
1013626708,51761
1013627090,40679
1013627487,56128
1013627657,18923
1013628268,48986
1013628447,37117
1013628474,16938
1013628739,40015
1013629048,45765
1013629365,59940
1013629532,38586
1013629563,31321
1013629897,27368
1013629990,13361
1013630498,48007
1013630506,34212
1013630676,49258
1013630807,26611
1013630865,30728
1013631602,34433
1013631723,35602
1013632221,78916
1013632654,26190
1013632659,50756
1013633131,22373
1013635071,31434
1013635158,31056
1013635788,53905
1013636195,27019
1013636393,25730
1013636428,41578
1013636551,42706
1013636595,21138
1013636814,16420
1013637307,40743
1013637443,38393
1013637499,35382
1013637578,25769
1013637898,47421
1013637908,46692
1013637970,24669
1013637994,32285
1013638107,37083
1013638162,30219
1013639257,58970
1013639296,24807
1013640147,22276
1013640261,13788
1013640549,22241
1013640553,24662
1013640618,59156
1013640800,23959
1013640826,23120
1013640901,49009
1013640981,77498
1013641028,22045
1013641199,21792
1013641373,49255
1013641781,27548
1013642027,15711
1013642438,26857
1013642469,61482
1013642592,32201
1013642738,30768
1013643081,60155
1013643448,50074
1013643571,30385
1013643783,23385
1013644131,23402
1013644370,29696
1013644451,33538
1013644503,31225
1013644633,18573
1013644856,31734
1013645098,45395
1013645296,35493
1013645612,80401
1013645745,45571
1013645787,52199
1013645955,43550
1013645976,26751
1013646483,52445
1013646514,49577
1013646602,20051
1013646914,28233
1013647310,63560
1013647416,35650
1013647615,27694
1013647819,63899
1013647844,39508
1013648020,37506
1013648162,35573
1013648411,76501
1013648501,68807
1013649181,27468
1013649587,46584
1013650716,50723
1013650754,28779
1013650856,38411
1013651448,42191
1013652073,29509
1013652207,20777
1013652677,32061
1013652901,32886
1013653091,30061
1013653267,27802
1013653410,26948
1013653597,11046
1013654215,50464
1013654299,39040
1013654767,28280
1013655203,42020
1013655321,35742
1013655999,13393
1013656116,66643
1013656518,55255
1013656527,39189
1013657249,56767
1013657581,41324
1013657585,29453
1013657917,25842
1013658111,55249
1013658119,38547
1013658352,54495
1013658571,28724
1013658647,28356
1013658677,43488
1013658806,53063
1013658835,33107
1013658881,35605
1013658975,48770
1013659028,42139
1013659211,48034
1013659582,30655
1013659804,22644
1013659955,27318
1013660179,48185
1013660349,55873
1013660531,26687
1013660613,42194
1013660825,30877
1013660845,41829
1013661158,47244
1013661345,50682
1013661466,20072
1013661818,50013
1013662699,75979
1013662746,32617
1013663549,60927
1013663915,31198
1013663942,14835
1013664158,28784
1013664830,78719
1013665280,11821
1013665392,54483
1013665626,36019
1013666098,53227
1013666351,22648
1013666410,36474
1013666637,61025
1013668332,41931
1013668537,19917
1013668554,56660
1013668905,25562
1013669158,27068
1013669242,36738
1013669491,19209
1013669870,26319
1013670159,16490
1013670281,37567
1013670283,22587
1013670323,17195
1013670485,36170
1013670566,39880
1013670677,23061
1013670977,66921
1013671042,51137
1013671997,24097
1013672080,31451
1013672306,13343
1013672771,30557
1013673097,30432
1013673403,17480
1013673816,22573
1013673852,21021
1013674382,50749
1013674455,51158
1013674610,63472
1013674847,55110
1013675059,36129
1013675331,55057
1013676299,44747
1013676544,39177
1013677190,36880
1013677393,49537
1013677415,35115
1013677799,33649
1013677806,13888
1013677923,39069
1013678057,46805
1013678364,32996
1013678497,23153
1013678559,34681
1013679212,36295
1013679325,44716
1013679517,46595
1013679701,42665
1013680657,28967
1013681269,59818
1013681501,17480
1013681668,36261
1013682179,19599
1013682310,44324
1013682726,61358
1013682809,52361
1013682852,20701
1013682939,18539
1013682994,49528
1013683398,25127
1013684128,38712
1013684209,27169
1013684276,50171
1013684289,49816
1013684422,32965
1013684743,41095
1013685198,29290
1013685278,31322
1013685474,39429
1013685602,8626
1013685606,13297
1013685698,39884
1013685741,30488
1013686144,71344
